run_id,test_disagreement_mean,test_disagreement_mean_n,val_complementarity_mean,val_complementarity_mean_n,val_disagreement_mean,val_disagreement_mean_n,val_error_overlap_jaccard_mean,val_error_overlap_jaccard_mean_n,val_oracle_gain_mean,val_oracle_gain_mean_n
solve-team-20260303-091014-1-top1-base,0.2587579617834395,8,0.048422006430253545,8,0.07404458598726114,8,0.38579710876825646,8,0.01990445859872611,8
solve-team-20260303-091014-2-top1-base_224,0.28335987261146495,8,0.03321562358934396,8,0.06011146496815286,8,0.4670929455322244,8,0.013933121019108277,8
solve-team-20260303-091014-3-top1-convnext_384,0.26269904458598725,8,0.02898400679104365,8,0.05254777070063694,8,0.4826250985027581,8,0.011544585987261144,8
solve-team-20260303-091014-4-top2-base,0.2544187898089172,8,0.03455972784174925,8,0.05812101910828025,8,0.42912745987146284,8,0.013136942675159233,8
solve-team-20260303-091014-5-top2-base_224,0.26329617834394903,8,0.04078840386687545,8,0.06847133757961783,8,0.41859482485139915,8,0.016719745222929933,8
solve-team-20260303-091014-6-top2-convnext_384,0.25581210191082804,8,0.03521258042449938,8,0.05613057324840764,8,0.4278333614769785,8,0.008757961783439489,8
solve-team-20260303-091014-7-top3-base,0.28929140127388536,8,0.03653742667606556,8,0.059315286624203815,8,0.4400911286780852,8,0.013933121019108277,8
solve-team-20260303-091014-8-top3-base_224,0.3451433121019108,8,0.07027575176352784,8,0.10748407643312101,8,0.3676934445532761,8,0.0071656050955414,8
solve-team-20260303-091014-9-top3-convnext_384,0.3271894904458599,8,0.04199160692124789,8,0.07046178343949044,8,0.40656630827618406,8,0.01831210191082802,8
